station,name,distance,address,category
167,Café les Vedettes,770,13 place Pigalle,Bar
167,Immersion Vendôme,989,23 rue Danielle Casanova,Café
167,Merci Jerome Italiens,803,11 boulevard des Italiens,Bakery
167,Triadou Haussmann,466,80 boulevard Haussman rue de Rome,Bistro
168,La Bottega,48,67 avenue Stalingrad,Restaurant
168,La Grèce,159,67 avenue de Stalingrad,BBQ Joint
168,Grill 7,290,44 avenue de Stalingrad,Chinese Restaurant
168,Soleil,316,58 rue Jean Lurçat,Asian Restaurant
168,Tast'n Chicken,456,173 boulevard Maxime Gorki,Fried Chicken Joint
168,Brasserie des Sports,503,"3 bis, avenue de Stalingrad",Brasserie
168,"Picadeli (Picadeli, bar à salades)",540,7 avenue de la République,Salad Restaurant
168,Kendo,560,126 rue Jean Jaurès,Japanese Restaurant
168,Le Terminus,560,126 rue Jean Jaurès,Bar
168,Francesca,565,1 avenue Louis Aragon,Fast Food Restaurant
168,Paëlla Espana,620,35 avenue de la République,Fast Food Restaurant
168,Linfa,626,118 rue Jean Jaurès,Fast Food Restaurant
168,Chrono Pizza,664,47 avenue de la République,Pizzeria
168,Jardins d'Italie,665,50 bis avenue de la République,Pizzeria
168,Le Medaillon (Le Médaillon),779,100 avenue de la République,Brasserie
168,ALAMBRA Restaurant et traiteur Halal AVS,788,149 rue Julian Grimau,Halal Restaurant
168,Chez Lu Cheng,804,90 rue Jean Jaurès,Asian Restaurant
168,L'Alambra,808,149 rue Julian Grimau,Restaurant
168,Khankluay,814,125 rue Jean Jaurès,Thai Restaurant
168,Tayama,932,91 rue Jean Jaurès,Fast Food Restaurant
168,Restaurant le Saint Maurice,971,48 rue Jean Jaurès,French Restaurant
168,Palais de l'Épi d'Or,973,3 avenue de l'Épi d'Or,Indian Restaurant
168,Srs Chicken Spot,977,151 rue de Chevilly,Fast Food Restaurant
168,Salia Pizza,998,25 rue Georges Lebigot,Pizzeria
168,Pizza Center,998,25 rue Georges Lebigot,Pizzeria
168,L'Avenir Lebigot,1001,17 rue Georges Lebigot,French Restaurant
168,McDonald's,954,123 boulevard Maxime Gorki,Burger Joint
168,New Burger,197,67 avenue de Stalingrad,Fast Food Restaurant
168,Access,203,60 avenue de Stalingrad,Coffee Shop
168,Eretz,384,113 avenue de Stalingrad,Fast Food Restaurant
168,Le Palace d'Asie,446,"223 rue Julian Grimau, Yuanlin",Pizzeria
168,Courtepaille Chevilly Larue,461,72 avenue de Stalingrad,Restaurant
168,Football Actu+Info de transfer,569,5 Avenu Louis Aragon,Fast Food Restaurant
168,Sucré Salé,717,108 rue Jean Jaurès,Restaurant
168,Assalam,850,104 rue de Chevilly,Deli
168,Le St Maurice,977,48 rue Jean Jaurés,Restaurant
169,Arkose,732,33 rue du Progrès,Bar
169,L' Atelier,729,60 Bis rue Robespierre,Italian Restaurant
169,Kyoto Sushi,519,11 rue Plisson,Sushi Restaurant
169,L'Amourette,825,54 rue Robespierre,Brasserie
169,La Tourelle,369,1 avenue Foch,Café
169,Au Bol de Riz,59,87 avenue de Paris,Chinese Restaurant
169,On Dîne à la Cheminée,383,33 rue de Lagny,Pizzeria
169,Boun,280,rue Massue,Thai Restaurant
169,Caffé Shop Saint-Mandé,292,67 avenue de Paris,Italian Restaurant
169,Bocachica,320,6 rue Rochebrune,Restaurant
169,Le Berault,354,94 avenue de Paris,Restaurant
169,O Five Pizza,357,21 rue de Lagny,Pizzeria
169,Au Petit Resto,360,19 avenue Georges Clémenceau,Fast Food Restaurant
169,Assiette Voyageuse,385,50 rue de Lagny,Café
169,Le Berlioz,392,8 place Bérault,Bar
169,Le Renon,394,50 rue de Lagny,Diner
169,Coste Bleu,421,9 avenue de la République,Restaurant
169,Le Mamaju,431,36 rue de Lagny,French Restaurant
169,Indiana Royal Kashmir,434,129 rue Marceau,Indian Restaurant
169,Le Trouville,474,1 place Charles Digeon,Brasserie
169,Pousses,498,14 rue de Lagny,Fast Food Restaurant
169,Gimonde,594,72 rue Robespierre,Bar
169,Tough Burger,601,7 rue de Valmy,Burger Joint
169,Brasserie des 2 Communes,623,19 rue des Deux Communes,Restaurant
169,Dar Djerba,662,214 rue de Fontenay,African Restaurant
169,Le Drapeau,921,18 avenue de Paris,Bar
169,Gaia Torréfacteur,727,135 rue de Fontenay,Café
169,Nina Sushi,766,4 avenue du Général de Gaulle,Sushi Restaurant
169,Pizza Hut,767,"1 bis, avenue de Paris",Pizzeria
169,Vincennes Bastille,814,52 rue de Montreuil,Café
169,Aarush,829,26 avenue de Paris,Indian Restaurant
169,Sushi Fun,851,172 rue de Fontenay,Sushi Restaurant
169,Events Cafe,888,79 rue de la République,Salad Restaurant
169,Le Fontenoy,956,23 avenue du Château,Bar
169,Hello Fleurs,962,57 avenue de la République,Restaurant
169,Pokawa Chateau de Vincennes,963,2 avenue du Chateau,Restaurant
169,L'Ours,968,10/12 rue de l'Eglise,Restaurant
169,Cafe Carrel,970,19 rue Armand Carrel,Bar
169,L'Instant,188,33 rue des Laitieres,Restaurant
169,Sogeres,288,11 rue Georges Huchon,Restaurant
169,Le Daleth,565,44 avenue du Général de Gaulle,Restaurant
169,Nina Crispy,625,60 avenue du Général de Gaulle,Fast Food Restaurant
169,Café de la Place,850,52 rue de Montreuil,Bar
169,Sushi Joker,852,172 rue de Fontenay,Restaurant
169,Azoula,982,25 boulevard Davout,Restaurant
170,Cave la Bourgogne,401,"144 rue Mouffetard, 5e",Wine Bar
170,Au Bon Coin,513,21 rue de la Collégiale,French Restaurant
170,Académie de la Bière,454,"88 Bis, boulevard de Port Royal",Beer Bar
170,Dealer de Café,623,73 rue Mouffetard,Coffee Shop
170,Cantinella,478,30 rue du Faubourg Saint-Jacques,Pizzeria
170,Mavrommatis,566,42 rue Daubenton,French Restaurant
170,Au P'tit Grec,679,68 rue Mouffetard,Fast Food Restaurant
170,La Closerie des Lilas,698,"171 boulevard du Montparnasse, 6e",Bistro
170,Les Papilles,802,"30 rue Gay Lussac, 5e",French Restaurant
170,Salon de thé de la Grande Mosquée de Paris (Salon de Thé de la Grande Mosquée de Paris),909,39 rue Geoffroy Saint-Hilaire,Coffee Shop
170,Grande Galerie de l'Evolution (Grande Galerie de l'évolution),969,"36 rue Geoffroy-St-Hilaire, 5e",Science Museum
170,Fondation Cartier pour l'Art Contemporain,944,261 boulevard Raspail 75014,Art Museum
170,Cachette,851,8 rue des Chartreux,Café
170,Bioburger,778,54 avenue des Gobelins,Burger Joint
170,L'Estrapade,790,15 rue de l' Estrapade,Brasserie
170,Tourn'Bride,515,104 rue Mouffetard rue de la Poste,Bar
170,R'Yves,729,17 boulevard Saint-Jacques,Brasserie
170,Le Cristal,553,96 boulevard de Port-Royal,French Restaurant
170,Le Comptoir du Panthéon,982,"5 rue Soufflot, 5e",Café
170,La Contre Allée,815,83 avenue Denfert Rochereau,French Restaurant
170,Casa Di Peppe,813,222 rue Saint-Jacques,Pizzeria
170,La Fût Gueuze,996,"24 rue Dumeril, 13e",Dive Bar
170,L'Alouette,644,18-24 rue du Champ de l'Alouette,Bar
170,Café Premier,427,17 boulevard Arago,Coffee Shop
170,Café Oz Denfert-Rochereau,940,3 place Denfert-Rochereau,Night Club
170,La Traversée de Paris,905,45 rue Poliveau,Sports Bar
170,Solstice,291,45 rue Claude Bernard,Restaurant
170,Simone,350,"33 boulevard Arago, 13e",Bistro
170,Le Val Royal,198,93 boulevard de Port-Royal,Café
170,Le Mirbel,645,4 rue de Mirbel,Bar
170,McDonald's,440,"McDonald's les gobelins, 2 boulevard Arago",Burger Joint
170,Toyotomy,758,54 rue de la Santé,Sushi Restaurant
170,La Bonbonnière,776,36 rue Gay Lussac,Café
170,Bistro Romain,842,64 avenue des Gobelins,Fast Food Restaurant
170,Grand Mosque of Paris (Grande Mosquée de Paris),878,2 bis place du Puits de l’Ermite,Mosque
171,Hôtel Restaurant Gresillons,66,7 avenue des Gresillons,Restaurant
171,Le Verdoyant,251,13 Rue Eugénie Eboué,French Restaurant
171,Le Caviste de la Rue,251,12 rue Olympe de Gouges,Restaurant
171,Pokawa,252,15 rue Eugénie Eboué,Fast Food Restaurant
171,Bbq 1,257,1 rue Eugénie Eboué,Pizzeria
171,Gabin,267,29 rue Eugénie Eboué,Burger Joint
171,Domino's Pizza,347,4 rue Olympe de Gouges,Pizzeria
171,Brasserie de la Tour,497,4 avenue Laurent Cély,Diner
171,Tooba,500,4 avenue Laurent Cély,Restaurant
171,Les Rives de Paris,509,4 avenue Laurent Cély,Restaurant
171,Etoile Céleste,524,4 avenue Laurent Cely,Restaurant
171,Class'croute,524,4 avenue Laurent Cély,Fast Food Restaurant
171,Twilsons,581,1 rue Georges Corète,Burger Joint
171,Pizza Valentino,617,54 avenue Louis Roche,Pizzeria
171,Gennevilliers Village,620,54 avenue Louis Roche,Pizzeria
171,Fleurs de Lotus,629,4 rue de la Sablière,Pizzeria
171,Au Père Tout Va Bien,636,44 avenue Louis Roche,Bar
171,E.D.A Istanbul,647,42 avenue Louis Roche,Fast Food Restaurant
171,Primo,721,"4 quai de la Seine, 4-8",Home Improvement Service
171,Ctm Solutions,815,125 avenue Louis Roche,Computer Repair Service
171,Le Seven,848,7 rue Marc Bloch,Fast Food Restaurant
171,Dar Djerba,923,10 rue des Bateliers,Mediterranean Restaurant
171,L'Alchimiste,946,135 avenue Louis Roche,Restaurant
171,Le Napoli 2,973,11 rue Marc Bloch,Pizzeria
171,Alto Café,989,106 rue du Fosse Blanc,Café
171,Abak Pizza,190,2 rue Yvonne de Gaulle,Pizzeria
171,La Barcarola,257,1 rue Eugénie Eboué,Restaurant
171,Serenhest entreprise,370,14 rue Sarah Bernhardt,Fast Food Restaurant
171,Le Viking,530,2 rue Alexandre,Bar
171,Cse Riem Becker,591,103 avenue Laurent Cély,Restaurant
171,Snc Restaurant Genevilliers,721,"101 avenue Louis Roche, Zinc",Restaurant
171,Class'croute,809,125 avenue Louis Roche,Restaurant
171,Twilsons,812,rue Georges Corète,Fast Food Restaurant
171,Pokaloha,919,10 rue des Bateliers,Restaurant
172,Little Red Door,153,"60 rue Charlot, Paris",Cocktail Bar
172,Bistrot Instinct,102,19 rue de Picardie,French Restaurant
172,Marché des Enfants-Rouges,184,"39 rue de Bretagne, 3e",Arcade
172,Season,93,1 rue Charles François Dupuis rue Dupetit-Thouars,Bistro
172,L'Aller Retour,136,5 rue Charles-François Dupuis,BBQ Joint
172,Chez Alain Miam Miam,232,26 rue Charlot,Sandwich Spot
172,Bouillon République,283,39 Boulevard du Temple,Brasserie
172,Candelaria,231,"56 rue de Saintonge, Paris",Taco Restaurant
172,La Ruée Vers l'Orge,202,6 rue des Fontaines du Temple,Beer Bar
172,Café de la Poste,234,124 rue de Turenne,Bar
172,Paperboy,353,"137 rue Amelot, 11e",Restaurant
172,The Cambridge Public House,377,8 rue de Poitou,Cocktail Bar
172,BREIZH Café | La Crêpe Autrement,427,109 rue Vieille du Temple,Deli
172,Le Roi de Pique,280,126 rue du Temple,Bar
172,Musée National Picasso (Musée Picasso),507,5 rue de Thorigny,Museum
172,Partisan Cafe Artisanal,636,36 rue de Turbigo,Coffee Shop
172,Musée des Archives Nationales,602,"60 rue des Francs Bourgeois, Marais",Museum
172,Le Ruisseau Burger Joint,659,22 rue Rambuteau,Burger Joint
172,Le Chef Thaï,514,59 rue des Gravilliers,Thai Restaurant
172,Du Pain et des Idées,758,"34 rue Yves Toudic, 10e",Bakery
172,Vantre,766,19 rue de la Fontaine au Roi,Restaurant
172,Ristorante National,647,243 rue Saint-Martin,Italian Restaurant
172,Bo&Mie,828,18 rue de Turbigo,Bakery
172,L'As du Fallafel,807,34 rue des Rosiers,Falafel Restaurant
172,Le Voltigeur,715,45 rue des Francs Bourgeois,Wine Bar
172,Amorino,913,1 rue des Francs Bourgeois,Ice Cream Parlor
172,Qasti Chawarma And Grill,647,214 rue Saint-Martin,Shawarma Restaurant
172,Land & Monkeys,728,86 boulevard Beaumarchais,Bakery
172,Musée Carnavalet,800,23 rue de Sévigné,Museum
172,Radiodays,893,15 rue Alibert,Café
172,La Baguette du Relais,940,10 rue des Archives,Restaurant
172,La Cantine de Merci,560,111 boulevard Beaumarchais,Salad Restaurant
172,Pâtisserie Carette Vosges,946,25 place des Vosges,Tea Room
172,Chez Janou,956,"2 rue Roger Verlomme, 3e",Bistro
172,Auberge Nicolas Flamel,633,51 rue de Montmorency,French Restaurant
172,Martin Bar,449,40 bis rue René Boulanger,Cocktail Bar
172,Le Cox,863,15 rue des Archives,Gay Bar
172,La Marine,729,55 quai de Valmy,Bar
172,Les Philosophes,854,"28 rue Vieille du Temple, 4e",Bar
172,Eataly Paris Marais,835,37 rue Sainte-Croix de la Bretonnerie,Deli
172,Dalmata,900,8 rue Tiquetonne 75002,Pizzeria
172,Fief,793,44 rue de la Folie-Méricourt,French Restaurant
172,Homer Lobster,667,21 rue Rambuteau,Seafood Restaurant
172,Brasserie Dubillot,825,222 rue Saint-Denis,Brasserie
172,Gros Bao,833,72 quai de Jemmapes,Chinese Restaurant
172,Les Petites Canailles,616,80 rue Amelot,Bistro
172,Le Grand Cerf,773,"77 boulevard de Sebastopol, 77-79",Bar
172,Tran Tran Zai,870,94 rue Saint Denis,Chinese Restaurant
172,La Terrasse des Archives,446,51 rue des Archives,Café
172,Brasserie Julien,919,16 rue du Faubourg Saint-Denis,Bistro
173,Hoki Sushi,25,117 boulevard Murat,Japanese Restaurant
173,Le Palais du Bonheur,178,131 rue Michel Ange,Pizzeria
173,Le Cardinal,45,5 place de la Porte de Saint-Cloud,Fast Food Restaurant
173,Elysées Hong Kong,486,80 rue Michel Ange,Chinese Restaurant
173,River Café,918,146 quai de la Bataille Stalingrad,Brasserie
173,Chez Madeleine,943,39 rue de Paris,Falafel Restaurant
173,La Cantina,451,11 rue Claude Terrasse,Fast Food Restaurant
173,Pasta Oro,775,144 avenue de Versailles,Fast Food Restaurant
173,Marius,447,82 boulevard Murat,Brasserie
173,Le Vinci,908,64 boulevard de la République,Pizzeria
173,Le Garage,585,1 rue du Dôme,Bistro
173,Da Moli,952,15 rue Molitor,Pizzeria
173,Controvento,531,81 avenue Pierre Grenier,Italian Restaurant
173,Le Ténéré,850,60 boulevard de la République,Moroccan Restaurant
173,Auberge de la Reine,909,42 route de la Reine,Pizzeria
173,Indiana Café,25,2 place de la Porte de Saint-Cloud,Bar
173,Aux Trois Obus,133,120 rue Michel Ange,Beer Bar
173,Volfoni,667,14-16 boulevard de la République,Fast Food Restaurant
173,Les Princes,234,6 place du Dr Paul Michaux,Brasserie
173,Les Deux Stades,622,1 7 1 41 avenue Général Sarrail,Bar
173,Trattoria Italiana,32,117 boulevard Murat,Italian Restaurant
173,McDonald's,76,234 avenue de Versailles,Burger Joint
173,Café les Fontaines,41,219 avenue de Versailles,Bar
173,Le Restaurant du TCP,292,15 avenue Félix d'Hérelle,Restaurant
173,Happy Sushi,316,19 rue le Marois,Restaurant
173,Laporte & Fille,371,7 rue le Marois,Restaurant
173,Frères Zhou,383,26 avenue Edouard Vaillant,Chinese Restaurant
173,Korea Kit’chen,399,30 avenue Edouard Vaillant,Restaurant
173,Roule Ta Crêpe,426,32 Bis avenue Edouard Vaillant,Restaurant
173,Frenchy's Grill,439,38 rue des Peupliers,American Restaurant
173,Le Seven Up Rooftop,442,37 place René Clair,Restaurant
173,Tartine et compagnie,457,37 avenue Édouard Vaillant,"Cafe, Coffee, and Tea House"
173,Ô Nem v,461,49 rue du Point du Jour,Vietnamese Restaurant
173,Bistr'Ok,461,10 rue Gallieni,French Restaurant
173,Viva Zatapas,464,38 avenue Édouard Vaillant,Restaurant
173,Bistrot Da Vinci,483,1 rue du Commandant Guilbaud,Pizzeria
173,Balthazar,527,Face au 3 quai du Point du Jour,Business and Strategy Consulting Office
173,Amichi Said,535,48 rue du Point du Jour,Restaurant
173,Le Relais de Bretagne,906,86 avenue Victor Hugo,French Restaurant
173,Le Royal Exelmans,626,171 avenue de Versailles,Café
173,Le Royal Tandoori,662,99 rue Thiers,Indian Restaurant
173,Pub au Bureau Boulogne,665,14/16 boulevard de la République,Café
173,La Table de Chine,673,96-106 rue Thiers,Thai Restaurant
173,Goût du Jour,683,30 boulevard de la République,Fast Food Restaurant
173,Kyoto,697,20 boulevard Exelmans,Sushi Restaurant
173,Nela Café,701,69 rue Charbon Lagache,Bar
173,Wasabi,720,83 rue Marcel Dassault,Sushi Restaurant
173,Washi,823,46 avenue Victor Hugo,Japanese Restaurant
173,Bateau Dîner Croisière Paris en Scène,826,52 quai du Point du Jour,Restaurant
173,Les Arcades,859,61 boulevard de la République,French Restaurant
174,L'Os à moelle,73,"3 rue Vasco-de-Gama, Paris",Brasserie
174,Le Beurre Noisette,381,"68 rue Vasco de Gama, 15e",Bistro
174,Kohyang,624,6 rue du Général Estienne,Korean Restaurant
174,The Counter Rugby Bar (Le Comptoir),876,354 bis rue de Vaugirard,Sports Bar
174,Le Buron,58,119 avenue Félix Faure,Bistro
174,La Petite Rotonde,539,44 avenue Félix Faure,Brasserie
174,Mazeh,911,65 rue des Entrepreneurs,Pizzeria
174,Via Del Gusto,973,344 rue de Vaugirard,Pizzeria
174,Mawadé,819,393 rue de Vaugirard,Middle Eastern Restaurant
174,Le Relais du 15ème,941,78 avenue Emile Zola,Brewery
174,Café Beaugrenelle,929,89 rue Saint Charles,Bar
174,Le Murmure,499,108 rue de la Convention,Coffee Shop
174,Le Bistrot d'André,377,232 rue Saint-Charles,French Restaurant
174,Gloriette Café,508,58 rue de la Convention,Brasserie
174,La Troïka Libanaise,818,20 rue des Quatre Frères Peignot,Deli
174,750g la Table,831,397 rue de Vaugirard,French Restaurant
174,Ischia,647,14 rue Cauchy,Italian Restaurant
174,Le Regalia,863,1 rue de la Convention,Brasserie
174,Le Relais Charbon,904,38 rue des Entrepreneurs,Bar
174,Le Felix Faure,212,133 avenue felix Faure,Restaurant
174,New Toyoyaki,844,12 rue Jeanne d'Arc,Japanese Restaurant
174,Maxi Delices,237,145 avenue Félix Faure,Restaurant
174,O'Zaromes,288,14 rue Jean Maridor,French Restaurant
174,Annie et Gilles,381,7 boulevard Victor,Bakery
174,French Coco,402,56 rue Balard,French Restaurant
174,Malak Al Tawouk,436,148 rue Saint Charles,Lebanese Restaurant
174,Da Lucia,486,281 rue Lecourbe,Italian Restaurant
174,Le Murmure Fracassant,494,108 rue de la Convention,Bar
174,Osaka,508,7-17 boulevard Victor,Japanese Restaurant
174,Perlamatta,514,114 rue de la Convention,Coffee Shop
174,Chef Elias Fares,546,54 rue de la Convention,Middle Eastern Restaurant
174,L'Accolade,569,208 rue de la Croix Nivert,Coffee Shop
174,Rasna Restaurant Indien,579,214 rue de la Croix Nivert,Indian Restaurant
174,La Corbeille A Pains,585,197 rue de la Croix-Nivert,Bakery
174,Xv Bar,598,205 rue de la Croix Nivert,Brewery
174,Le Terminus Balard,315,1 place Balard,Coffee Shop
174,Pizza Eva,627,10 rue Auguste Chabrières,Pizzeria
174,Cantine CRE-RATP,629,224 rue de la Croix-Nivert,Buffet
174,Sixties Sandwiches,680,57 boulevard Victor,Fast Food Restaurant
174,Le Hoggar,683,136 avenue Félix Faure,Restaurant
174,SagarMatha Restaurant -1er restaurant Népalais de Paris,703,2 rue François Mouthon,Indian Restaurant
174,Tra Di Noi Félix Faure,746,19 avenue Félix Faure,Restaurant
174,Le Pentagone,748,2 rue Jeanne d'Arc,Brasserie
174,Annette K.,818,Port de Javel Bas,Sports Club
174,Myo Corner,874,4 rue Louis Armand,Restaurant
174,Tarte Julie,905,Aquaboulevard,French Restaurant
174,Biogrenelle,936,12 rue des Quatre Frères Peignot,Bakery
174,McDonald's,950,48 rue Linois,Burger Joint
174,Maison Pradier,995,1 place de la Porte de Versailles,Pastry Shop
174,Dupont Versailles,806,"386 rue Vaugirard, boulevard Victor",Bar
175,Elysées Hong Kong,142,80 rue Michel Ange,Chinese Restaurant
175,Le Palais du Bonheur,168,131 rue Michel Ange,Pizzeria
175,Hoki Sushi,329,117 boulevard Murat,Japanese Restaurant
175,Marius,195,82 boulevard Murat,Brasserie
175,La Cantina,376,11 rue Claude Terrasse,Fast Food Restaurant
175,Pasta Oro,592,144 avenue de Versailles,Fast Food Restaurant
175,Chez Madeleine,952,39 rue de Paris,Falafel Restaurant
175,Le Cardinal,340,5 place de la Porte de Saint-Cloud,Fast Food Restaurant
175,Le Beaujolais d'Auteuil,903,99 boulevard de Montmorency,Brasserie
175,Le Murat,797,1 boulevard d Murat,Brasserie
175,Da Moli,641,15 rue Molitor,Pizzeria
175,Le Garage,900,1 rue du Dôme,Bistro
175,Da Alberto,950,5 rue Isabey,Pizzeria
175,Controvento,856,81 avenue Pierre Grenier,Italian Restaurant
175,Auberge de la Reine,945,42 route de la Reine,Pizzeria
175,Le Fétiche,948,53 rue d'Auteuil,Bar
175,Le Congres Auteuil,793,144 boulevard d'Exelmans,Brasserie
175,Aux Trois Obus,231,120 rue Michel Ange,Beer Bar
175,Les Deux Stades,349,1 7 1 41 avenue Général Sarrail,Bar
175,Les Princes,280,6 place du Dr Paul Michaux,Brasserie
175,Indiana Café,320,2 place de la Porte de Saint-Cloud,Bar
175,Le Moulin d'Auteuil,828,"75 Bis, rue d'Auteuil",Pizzeria
175,McDonald's,268,234 avenue de Versailles,Burger Joint
175,Happy Sushi,303,19 rue le Marois,Restaurant
175,Trattoria Italiana,331,117 boulevard Murat,Italian Restaurant
175,Café les Fontaines,302,219 avenue de Versailles,Bar
175,Nela Café,468,69 rue Charbon Lagache,Bar
175,Le Royal Exelmans,487,171 avenue de Versailles,Café
175,Le Village d'Auteuil,951,48 rue d'Auteuil,Bar
175,Bistrot Da Vinci,525,1 rue du Commandant Guilbaud,Pizzeria
175,Kyoto,546,20 boulevard Exelmans,Sushi Restaurant
175,Bistr'Ok,575,10 rue Gallieni,French Restaurant
175,Frères Zhou,600,26 avenue Edouard Vaillant,Chinese Restaurant
175,Korea Kit’chen,616,30 avenue Edouard Vaillant,Restaurant
175,Rooftop Molitor,617,6 avenue de la porte Molitor,Restaurant
175,Le Restaurant du TCP,636,15 avenue Félix d'Hérelle,Restaurant
175,Roule Ta Crêpe,643,32 Bis avenue Edouard Vaillant,Restaurant
175,Viva Zatapas,681,38 avenue Édouard Vaillant,Restaurant
175,Tartine et compagnie,695,37 avenue Édouard Vaillant,"Cafe, Coffee, and Tea House"
175,Frenchy's Grill,773,38 rue des Peupliers,American Restaurant
175,Le Seven Up Rooftop,786,37 place René Clair,Restaurant
175,Snc le Murat,790,83 rue d'Auteuil,Restaurant
175,Ô Nem v,802,49 rue du Point du Jour,Vietnamese Restaurant
175,Washi,826,46 avenue Victor Hugo,Japanese Restaurant
175,Amichi Said,870,48 rue du Point du Jour,Restaurant
175,Umee,924,5 rue Boileau,Asian Restaurant
175,Annette K.,956,Port de Javel Bas,Sports Club
175,Le Royal Tandoori,960,99 rue Thiers,Indian Restaurant
175,Wasabi,971,83 rue Marcel Dassault,Sushi Restaurant
175,La Table de Chine,971,96-106 rue Thiers,Thai Restaurant
176,Arkose,532,33 rue du Progrès,Bar
176,Arkose Nation,712,35 rue des Grands Champs,Restaurant
176,Chez Younice,931,13 rue d'Avron,Fast Food Restaurant
176,Le Bouillon Belge,930,6 rue Planchat,Beer Bar
176,Le Patio,688,47 cours de Vincennes,Pizzeria
176,L' Atelier,860,60 Bis rue Robespierre,Italian Restaurant
176,Kyoto Sushi,537,11 rue Plisson,Sushi Restaurant
176,Paris Polska,922,42 rue des Vignoles,Eastern European Restaurant
176,Okinawa,660,11 rue Emile Zola,Sushi Restaurant
176,L'Amourette,866,54 rue Robespierre,Brasserie
176,Café Cosy,999,54 avenue de Saint-Mandé,Bar
176,La Tourelle,751,1 avenue Foch,Café
176,McDonald's,233,67 boulevard Davout,Burger Joint
176,Chicken's King,280,69 boulevard Davout,Fast Food Restaurant
176,Alwarda,297,57 rue du Volga,Restaurant
176,Events Cafe,301,79 rue de la République,Salad Restaurant
176,Noun Tea,512,235 rue Etienne Marcel,Bagel Shop
176,Le Chicken,578,77 rue d'Avron,Fast Food Restaurant
176,Bar à vin Chouette,584,87 rue des Pyrénées,Bistro
176,Kama Chicken,609,4 rue de la Réunion PARIS 20 75020,Fried Chicken Joint
176,La Pizza Dinapoli,615,1 bis rue de la Réunion,Pizzeria
176,Best Chicken House,694,105 rue des Pyrénées PARIS 20 75020,Restaurant
176,Le Jean Bart,766,32 rue d'Avron,Bar
176,La Boite A Pizza,818,2 avenue Courteline,Pizzeria
176,JO&JOE Paris Nation,825,61 rue de Buzenval,Restaurant
176,Au Bon Moment Comme a la Maison,860,18 rue de Lagny,Café
176,Tasty Trip Vingtième,887,1 Sentier de la Pointe,Restaurant
176,Boun,900,rue Massue,Thai Restaurant
176,Le Café Sans Nom,911,57-59 rue de la Réunion,Café
176,O Five Pizza,920,21 rue de Lagny,Pizzeria
176,Tresor des Gourmets,922,80 avenue de Saint-Mandé,Chinese Restaurant
176,Le Trouville,936,1 place Charles Digeon,Brasserie
176,Una Perla,943,158 avenue Gallieni,Italian Restaurant
176,Fiduciaire Gao,965,76 boulevard de Picpus,Restaurant
176,Tea Melodie,968,72 boulevard de Picpus,Tea Room
176,Le Renon,990,50 rue de Lagny,Diner
176,Le Bel Air,837,54 avenue du Docteur Arnold Netter,Café
176,Azoula,281,25 boulevard Davout,Restaurant
176,M sila d'avron,283,141 rue d'Avron,Fast Food Restaurant
176,Brasserie le Netter,647,82 cours de Vincennes,Restaurant
176,Mila,666,2 rue Paul Bert,Restaurant
176,Restaurant Plateau de Gravelle,699,Bois Vincennes,Fast Food Restaurant
176,Almouna,747,205 rue de Paris,Fast Food Restaurant
176,Palais Food,754,222 rue de Paris,French Restaurant
176,L'Instant,908,33 rue des Laitieres,Restaurant
177,La Bellevilloise,358,19-21 rue Boyer,Music Venue
177,Shingané,180,63 avenue Gambetta,BBQ Joint
177,Aux Ours,336,236 rue des Pyrénées,French Restaurant
177,Chez Lilo,320,13 bis avenue du Père Lachaise,Pizzeria
177,Le Comptoir,153,30 rue Villiers de l'Isle Adam,Wine Bar
177,La Nouvelle Etoile,316,271 rue des Pyrennées,Bar
177,Le Chantefable,463,93 avenue Gambetta,Brasserie
177,Le Tablier Rouge,496,40 rue de la Chine,French Restaurant
177,La Fine Mousse,867,6 et 4bis avenue Jean Aicard,Beer Bar
177,Le Jourdain,843,101 rue des Couronnes,Fast Food Restaurant
177,Les Bols d’Antoine,893,10 rue des Envierges,Vegan and Vegetarian Restaurant
177,Aux Petits Oignons,561,11 rue Dupont de l'Eure,Brasserie
177,L'Abribus,948,56 rue de Bagnolet,Restaurant
177,Peppe Pizzeria,910,2 place Saint-Blaise,Pizzeria
177,Micro-brasserie Balthazar,577,90 boulevard de Menilmontant,Bar
177,Cô My Cantine,704,18 rue de Ménilmontant,Vietnamese Restaurant
177,Le Perchoir,864,"14 rue Crespin du Gast, 11e",Beer Bar
177,Bar & Beer Ménilmontant,498,48 boulevard de Menilmontant,Beer Bar
177,Palais de Pelleport,589,95 rue Orfila,Chinese Restaurant
177,Le Piston Pélican,943,15 rue de Bagnolet,Bar
177,Café Charlotte,421,4 rue Belgrand,French Restaurant
177,Les Mésanges,889,82 rue de la Mare,Bistro
177,Les Foudres,77,4 place Martin Nadaud,Wine Bar
177,Le Mo'Town Bar,659,116 boulevard de Menilmontant,Bar
177,Q Bar,807,50 rue de la Folie Regnault,Bar
177,Little Hanoï,870,9 rue de mont-Louis,Vietnamese Restaurant
177,Moncoeur Belleville,913,1 rue des Envierges,Dive Bar
177,The Dancing Goat,581,117 avenue Gambetta,Café
177,Café Mirabelle,981,16 rue de la Vacquerie,Café
177,L'office,969,148 boulevard de Charonne,Café
177,Café Martin,118,2 place Martin Nadaud,Café
