station_name,latitude,longitude,free_bikes,empty_slots,total_number_bikes,station_id,poi_name,distance,address,rating
Emile Zola - Fondary,48.847051143113745,2.2953405976295476,39,1,40,79,Au Dernier Métro,399.212350128162,70 boulevard de Grenelle,4.1
Emile Zola - Fondary,48.847051143113745,2.2953405976295476,39,1,40,79,Le Café du Commerce,71.29599993777754,51 rue du Commerce,3.6
Emile Zola - Fondary,48.847051143113745,2.2953405976295476,39,1,40,79,Restaurant de la Tour,816.3197091886678,6 Rue Desaix,4.8
Emile Zola - Fondary,48.847051143113745,2.2953405976295476,39,1,40,79,Aux Cerises,752.4677965115782,47 avenue Suffren,4.5
Emile Zola - Fondary,48.847051143113745,2.2953405976295476,39,1,40,79,Le Casse Noix,713.3273405700455,56 rue de la Fédération,4.6
Emile Zola - Fondary,48.847051143113745,2.2953405976295476,39,1,40,79,Carmine Café,631.0070961765423,73 avenue de Suffren,4.1
Emile Zola - Fondary,48.847051143113745,2.2953405976295476,39,1,40,79,Ayothaya,207.65970365801863,8 rue Tiphaine,4.3
Emile Zola - Fondary,48.847051143113745,2.2953405976295476,39,1,40,79,Les Nouilles Fraiches,320.14461562904216,32 rue Frémicourt,4.9
Emile Zola - Fondary,48.847051143113745,2.2953405976295476,39,1,40,79,O Coffeeshop,382.9642292016806,23 rue de Lourmel,4.7
Emile Zola - Fondary,48.847051143113745,2.2953405976295476,39,1,40,79,Amalfi,479.15961249548855,4 rue Viala,4.4
Emile Zola - Fondary,48.847051143113745,2.2953405976295476,39,1,40,79,La Villa Corse,398.6318224077712,164 bd de Grenelle,3.7
Emile Zola - Fondary,48.847051143113745,2.2953405976295476,39,1,40,79,El Colissio,189.74515960805965,27 rue Violet,4.6
Emile Zola - Fondary,48.847051143113745,2.2953405976295476,39,1,40,79,La Cantine du Troquet Dupleix,537.4484188259031,53 boelevard de Grenelle,3.8
Emile Zola - Fondary,48.847051143113745,2.2953405976295476,39,1,40,79,L'Oustal,445.4468895388483,139 bd de Grenelle,4.2
Emile Zola - Fondary,48.847051143113745,2.2953405976295476,39,1,40,79,Café Beaujolais,869.4717822907726,28 avenue de Suffren,3.7
Emile Zola - Fondary,48.847051143113745,2.2953405976295476,39,1,40,79,La Veraison,267.63404974120976,64 rue Croix Nivert,4.6
Emile Zola - Fondary,48.847051143113745,2.2953405976295476,39,1,40,79,Bacco,385.579294997782,13 rue Mademoiselle,4.9
Emile Zola - Fondary,48.847051143113745,2.2953405976295476,39,1,40,79,Firmine,833.0439488160587,38 bis avenue de Suffren,4.0
Emile Zola - Fondary,48.847051143113745,2.2953405976295476,39,1,40,79,Le Pavillon,460.127189187994,53 bis avenue de la Motte Picquet,4.3
Emile Zola - Fondary,48.847051143113745,2.2953405976295476,39,1,40,79,Thai at Home,372.18866373572973,23 rue Mademoiselle,3.9
Emile Zola - Fondary,48.847051143113745,2.2953405976295476,39,1,40,79,Métropolitan,346.2057842657798,83 bd Grenelle,3.6
Emile Zola - Fondary,48.847051143113745,2.2953405976295476,39,1,40,79,Le Primerose,373.513949456613,64 avenue de la Motte-Picquet,3.5
Paris - Désiré Préaux,48.85742876694898,2.4323049187660217,9,33,42,80,La Cave,140.58241953838404,45 rue de Paris,3.8
Paris - Désiré Préaux,48.85742876694898,2.4323049187660217,9,33,42,80,Le Drunken,124.46986380194146,19 rue Girard,4.7
Paris - Désiré Préaux,48.85742876694898,2.4323049187660217,9,33,42,80,Casa Lovi,68.65012252607846,48 rue de Paris,4.3
Paris - Désiré Préaux,48.85742876694898,2.4323049187660217,9,33,42,80,Villa 9 Trois,712.9784047853007,71 rue Hoche,4.1
Paris - Désiré Préaux,48.85742876694898,2.4323049187660217,9,33,42,80,Restaurant Filippo,285.9523190360107,6 bd Chanzy,3.9
Paris - Désiré Préaux,48.85742876694898,2.4323049187660217,9,33,42,80,L'Amourette,807.4298240604726,54 rue Robespierre,3.6
Paris - Désiré Préaux,48.85742876694898,2.4323049187660217,9,33,42,80,Le Jardin de Montreuil,485.0102586716924,1 Rue Serg Godefroy,4.0
Paris - Désiré Préaux,48.85742876694898,2.4323049187660217,9,33,42,80,Le Rendez-Vous du Marché,134.21963490631455,9 place du Marché,3.7
Paris - Désiré Préaux,48.85742876694898,2.4323049187660217,9,33,42,80,L'Atelier,844.6657354697321,60 bis rue Robespierre,3.8
Paris - Désiré Préaux,48.85742876694898,2.4323049187660217,9,33,42,80,Sakura Sushi,338.465098197083,Centre commercial Croix de Chavaux niveau 1,4.5
Paris - Désiré Préaux,48.85742876694898,2.4323049187660217,9,33,42,80,La Table d'Emile,985.3342409768918,7 rue Emile Zola,4.0
Paris - Désiré Préaux,48.85742876694898,2.4323049187660217,9,33,42,80,R Café,54.79247673388455,59 rue Paris,3.0
Paris - Désiré Préaux,48.85742876694898,2.4323049187660217,9,33,42,80,Bistrot 33,221.4029675137118,33 Rue Desire Preaux,3.6
Paris - Désiré Préaux,48.85742876694898,2.4323049187660217,9,33,42,80,Les Marmites Volantes,942.5658432761046,47 avenue Pasteur,4.3
Paris - Désiré Préaux,48.85742876694898,2.4323049187660217,9,33,42,80,Okinawa,980.7506718260078,11 rue Emile Zola,4.2
Paris - Désiré Préaux,48.85742876694898,2.4323049187660217,9,33,42,80,Café Salé,877.9024964342946,1 avenue Pasteur,3.4
Paris - Désiré Préaux,48.85742876694898,2.4323049187660217,9,33,42,80,Les Tonneaux,847.1222751961703,62 rue Robespierre,2.9
Paris - Désiré Préaux,48.85742876694898,2.4323049187660217,9,33,42,80,La Bascule,964.2002164422232,214 rue de Fontenay,5.0
Paris - Désiré Préaux,48.85742876694898,2.4323049187660217,9,33,42,80,La baguette magique,243.0134091503478,35 bis rue désiré préau,4.0
Paris - Désiré Préaux,48.85742876694898,2.4323049187660217,9,33,42,80,Bistrot St Pierre,112.22844036359872,22 rue Édouard Vaillant,4.065355850422195
Paris - Désiré Préaux,48.85742876694898,2.4323049187660217,9,33,42,80,Délices Di Pasta,783.4602236335917,52 bis rue de Strasbourg,5.0
Paris - Désiré Préaux,48.85742876694898,2.4323049187660217,9,33,42,80,au delly's cafe,262.4668136466107,42 rue moliere,4.065355850422195
Paris - Désiré Préaux,48.85742876694898,2.4323049187660217,9,33,42,80,Fiesta Mexico,265.67536134554825,103 rue de Paris,4.065355850422195
Paris - Désiré Préaux,48.85742876694898,2.4323049187660217,9,33,42,80,Kyoto,705.9955695721496,169 rue de Paris,4.5
Paris - Désiré Préaux,48.85742876694898,2.4323049187660217,9,33,42,80,Le Bidule,505.4235519983304,31 rue du Capitaine Dreyfus,2.8
Paris - Désiré Préaux,48.85742876694898,2.4323049187660217,9,33,42,80,La Table à Jaja,738.3536960230225,63 rue Barbès,2.6
Paris - Désiré Préaux,48.85742876694898,2.4323049187660217,9,33,42,80,Les Pianos,734.0339640569217,26 rue Robespierre,4.5
Paris - Désiré Préaux,48.85742876694898,2.4323049187660217,9,33,42,80,Ô Bar Lié,961.8876062867586,16 Rue République,4.0
Maison de Radio - France,48.85132886434057,2.277785539627075,33,10,43,81,Comice,240.78088840094836,31 avenue de Versailles,4.7
Maison de Radio - France,48.85132886434057,2.277785539627075,33,10,43,81,Le Récepteur,187.26359393555128,3 avenue Théophile Gauthier,4.3
Maison de Radio - France,48.85132886434057,2.277785539627075,33,10,43,81,Miniatures,240.78088840094836,31 ave de Versailles,4.6
Maison de Radio - France,48.85132886434057,2.277785539627075,33,10,43,81,Shabestan - Mirabeau,276.10248682871014,38 avenue de Versailles,4.1
Maison de Radio - France,48.85132886434057,2.277785539627075,33,10,43,81,Chaumette,28.549331274740354,7 rue Gros,4.1
Maison de Radio - France,48.85132886434057,2.277785539627075,33,10,43,81,Bistrot 31,416.9687283151513,31 avenue Théophile Gautier,4.4
Maison de Radio - France,48.85132886434057,2.277785539627075,33,10,43,81,Le Gros 7,28.97686781614317,7 rue Gros,5.0
Maison de Radio - France,48.85132886434057,2.277785539627075,33,10,43,81,Pop's,365.1359809369241,38 rue du Ranelagh,4.8
Maison de Radio - France,48.85132886434057,2.277785539627075,33,10,43,81,Benkay,429.64250501420446,61 quai de Grenelle,3.9
Maison de Radio - France,48.85132886434057,2.277785539627075,33,10,43,81,Il Far'niente,710.3775985085488,44 rue des Perchamps,4.5
Maison de Radio - France,48.85132886434057,2.277785539627075,33,10,43,81,Firenze,183.8015503042996,30 avenue de Versailles,3.5
Maison de Radio - France,48.85132886434057,2.277785539627075,33,10,43,81,Les Ondes,46.01239045702515,2 ave de Versailles,3.5
Maison de Radio - France,48.85132886434057,2.277785539627075,33,10,43,81,La Petite Tour,951.0100806744694,11 rue de la Tour,4.4
Maison de Radio - France,48.85132886434057,2.277785539627075,33,10,43,81,Genio Trattoria e Pizze,207.89279448008983,3 ave Theophile Gautier,3.7
Maison de Radio - France,48.85132886434057,2.277785539627075,33,10,43,81,Sushi Gourmet,248.43539117169763,1 rue de l'Assomption,4.1
Maison de Radio - France,48.85132886434057,2.277785539627075,33,10,43,81,Eclectic,372.3079203671977,2 rue Linois,3.4
Maison de Radio - France,48.85132886434057,2.277785539627075,33,10,43,81,Mini Festin,23.67285499773601,7 rue Gros,5.0
Maison de Radio - France,48.85132886434057,2.277785539627075,33,10,43,81,Le Passy,915.4194864879898,2 rue de Passy,3.9
Maison de Radio - France,48.85132886434057,2.277785539627075,33,10,43,81,La Pieta,584.801463427066,8 ave Emila-Zola,4.7
Maison de Radio - France,48.85132886434057,2.277785539627075,33,10,43,81,La Regalia,593.5060769177516,1 rue de la Convention,4.1
Maison de Radio - France,48.85132886434057,2.277785539627075,33,10,43,81,Settebello,617.5720003628304,9 rue Duban,4.4
Maison de Radio - France,48.85132886434057,2.277785539627075,33,10,43,81,Kura,731.0444604069211,56 rue de Boulainvilliers,4.7
Maison de Radio - France,48.85132886434057,2.277785539627075,33,10,43,81,Le Bistro des Vignes,623.7572689973662,1 rue Jean Bologne,4.0
Maison de Radio - France,48.85132886434057,2.277785539627075,33,10,43,81,Cafe Beaugrenelle,789.7518950582743,89 rue Saint-Charles,3.7
Maison de Radio - France,48.85132886434057,2.277785539627075,33,10,43,81,Pizzeria d'Auteuil,935.289231017293,81 rue Jean de la Fontaine,3.8
Taitbout - La Fayette,48.8733298892,2.3352625966072,11,39,50,82,Le Soufflé,983.7065144366254,36 rue du Mont Thabor,4.3
Taitbout - La Fayette,48.8733298892,2.3352625966072,11,39,50,82,Casa Cosa,387.08075372156975,30 rue de Mogador,4.2
Taitbout - La Fayette,48.8733298892,2.3352625966072,11,39,50,82,Crep's Crew,216.11693168956103,1 rue du Helder,4.4
Taitbout - La Fayette,48.8733298892,2.3352625966072,11,39,50,82,CoCo,260.3167111680893,1 place Jacques Rouché,4.1
Taitbout - La Fayette,48.8733298892,2.3352625966072,11,39,50,82,Pascade,425.00654265403654,14 rue Daunou,4.4
Taitbout - La Fayette,48.8733298892,2.3352625966072,11,39,50,82,Le Grand Café des Capucines,255.98417540422273,4 boulevard des Capucines,3.1
Taitbout - La Fayette,48.8733298892,2.3352625966072,11,39,50,82,Pink Mamma,956.766451296825,20 bis rue de Douai,4.0
Taitbout - La Fayette,48.8733298892,2.3352625966072,11,39,50,82,The Family,50.584363162054075,7 rue la Fayette,4.5
Taitbout - La Fayette,48.8733298892,2.3352625966072,11,39,50,82,Gambino,677.9868729682119,6 rue Gomboust,4.3
Taitbout - La Fayette,48.8733298892,2.3352625966072,11,39,50,82,Pizzeria Popolare,820.2212943121003,111 rue Réaumur,4.2
Taitbout - La Fayette,48.8733298892,2.3352625966072,11,39,50,82,Drouant,503.5025875228875,16-18 place Gaillon,4.1
Taitbout - La Fayette,48.8733298892,2.3352625966072,11,39,50,82,Au Petit Riche,251.69398186145116,25 rue le Peletier,3.8
Taitbout - La Fayette,48.8733298892,2.3352625966072,11,39,50,82,Ellsworth,872.1949135883733,34 rue de Richelieu,4.3
Taitbout - La Fayette,48.8733298892,2.3352625966072,11,39,50,82,Chez Monsieur,902.6153277717948,11 rue Chevalier de Saint-George,4.3
Taitbout - La Fayette,48.8733298892,2.3352625966072,11,39,50,82,À Côté,6.209321794179343,16 rue La Fayette,3.2
Taitbout - La Fayette,48.8733298892,2.3352625966072,11,39,50,82,Canard et Champagne,515.6267755728444,57 passage des Panoramas,4.4
Taitbout - La Fayette,48.8733298892,2.3352625966072,11,39,50,82,Bistrot Richelieu,801.0780136587622,45 rue de Richelieu,4.2
Taitbout - La Fayette,48.8733298892,2.3352625966072,11,39,50,82,L'Ardoise,995.5649492899656,28 rue du Mont Thabor,4.1
Taitbout - La Fayette,48.8733298892,2.3352625966072,11,39,50,82,Aux Lyonnais,388.9454454943795,32 rue Saint-Marc,3.9
Taitbout - La Fayette,48.8733298892,2.3352625966072,11,39,50,82,La Maison de la Truffe,872.1304338514775,19 place de la Madeleine,4.3
Taitbout - La Fayette,48.8733298892,2.3352625966072,11,39,50,82,Les Fils à Maman,611.9479650398913,7 bis rue Geoffroy-Marie,4.0
Taitbout - La Fayette,48.8733298892,2.3352625966072,11,39,50,82,Café de la Paix,374.4560603845909,5 place de l'Opéra,3.5
Taitbout - La Fayette,48.8733298892,2.3352625966072,11,39,50,82,ASPIC,901.1378033597616,24 rue de la Tour d'Auvergne,5.0
Taitbout - La Fayette,48.8733298892,2.3352625966072,11,39,50,82,Le Pantruche,871.1810361161835,3 rue Victor Massé,4.4
Taitbout - La Fayette,48.8733298892,2.3352625966072,11,39,50,82,Bar Italia Brasserie,853.3532276097106,22 rue Moncey,4.9
Taitbout - La Fayette,48.8733298892,2.3352625966072,11,39,50,82,Le Sâotico,426.3095932459085,96 rue de Richelieu,4.3
Taitbout - La Fayette,48.8733298892,2.3352625966072,11,39,50,82,Aki,809.1310539345326,11 bis rue Sainte-Anne,4.0
Taitbout - La Fayette,48.8733298892,2.3352625966072,11,39,50,82,Pompei,817.5968040719405,19 rue de Castellane,4.3
Taitbout - La Fayette,48.8733298892,2.3352625966072,11,39,50,82,Le Grand Vefour,808.8906002770811,17 rue de Beaujolais,4.2
Montparnasse -  Square Ozanam,48.843310567822,2.3265242949128,3,44,47,83,Le Petit Littré,284.69396755103696,16 rue Littré,4.3
Montparnasse -  Square Ozanam,48.843310567822,2.3265242949128,3,44,47,83,Moustache,265.4813737356291,3 Rue Sainte Beuve,4.5
Montparnasse -  Square Ozanam,48.843310567822,2.3265242949128,3,44,47,83,Le Plomb du Cantal,323.8418422902195,3 rue de la Gaîté,3.7
Montparnasse -  Square Ozanam,48.843310567822,2.3265242949128,3,44,47,83,Deux Cigales,249.54538298655157,8 Rue Brea,4.3
Montparnasse -  Square Ozanam,48.843310567822,2.3265242949128,3,44,47,83,Le Timbre,266.14419062636955,3 rue Sainte Beuve,4.5
Montparnasse -  Square Ozanam,48.843310567822,2.3265242949128,3,44,47,83,Ciel de Paris,345.9445650429241,33 avenue du Maine,3.6
Montparnasse -  Square Ozanam,48.843310567822,2.3265242949128,3,44,47,83,Restaurant Georgette,507.7992259799884,44 rue d'Assas,4.6
Montparnasse -  Square Ozanam,48.843310567822,2.3265242949128,3,44,47,83,Nagoya,344.2102252952478,58 boulevard du Montparnasse,3.8
Montparnasse -  Square Ozanam,48.843310567822,2.3265242949128,3,44,47,83,Les Fauves,300.18646221500046,33 boulevard Edgar Quinet,4.2
Montparnasse -  Square Ozanam,48.843310567822,2.3265242949128,3,44,47,83,La Charette Créole,284.841342950826,15 rue Jules Chaplain,3.8
Montparnasse -  Square Ozanam,48.843310567822,2.3265242949128,3,44,47,83,Pastamore,416.8401315267691,39 boulevard du Montparnasse,4.3
Montparnasse -  Square Ozanam,48.843310567822,2.3265242949128,3,44,47,83,La Cerisaie,274.4765907627479,70 bd Edgar Quinet,3.8
Montparnasse -  Square Ozanam,48.843310567822,2.3265242949128,3,44,47,83,Le Clos Y,402.6576219455601,27 avenue du Maine,4.8
Montparnasse -  Square Ozanam,48.843310567822,2.3265242949128,3,44,47,83,Le Falstaff,64.3911440947093,42 rue du Montparnasse,3.6
Montparnasse -  Square Ozanam,48.843310567822,2.3265242949128,3,44,47,83,Léon de Bruxelles,37.0585403335433,82 bis bd du Montparnasse,2.8
Montparnasse -  Square Ozanam,48.843310567822,2.3265242949128,3,44,47,83,Café Milou,396.21328324654314,10 rue du Maine,3.7
Montparnasse -  Square Ozanam,48.843310567822,2.3265242949128,3,44,47,83,Smoke,213.35487031852225,29 rue Delambre,4.2
Montparnasse -  Square Ozanam,48.843310567822,2.3265242949128,3,44,47,83,Le Parc aux Cerfs,166.61397676147303,50 rue Vavin,4.3
Simon Bolivar - Henri Turot,48.877475489801,2.3739709492211,2,20,22,84,Au P'tit Curieux,316.14334584970584,27 rue de Sambre-et-Meuse,4.4
Simon Bolivar - Henri Turot,48.877475489801,2.3739709492211,2,20,22,84,Le Galopin,377.88601973891394,34 rue Sainte-Marthe,4.3
Simon Bolivar - Henri Turot,48.877475489801,2.3739709492211,2,20,22,84,Les Enfants Perdus,939.6053988677364,9 rue des Recollets,4.1
Simon Bolivar - Henri Turot,48.877475489801,2.3739709492211,2,20,22,84,Generator Paris,332.8614250283214,9-11 place du Colonel Fabien,3.5
Simon Bolivar - Henri Turot,48.877475489801,2.3739709492211,2,20,22,84,Le Chateaubriand,927.4706145315172,129 avenue Parmentier,3.7
Simon Bolivar - Henri Turot,48.877475489801,2.3739709492211,2,20,22,84,La Marine,991.3800957723852,55bis quai de Valmy,3.6
Simon Bolivar - Henri Turot,48.877475489801,2.3739709492211,2,20,22,84,Le Bichat,933.446067712549,11 rue Bichat,4.4
Simon Bolivar - Henri Turot,48.877475489801,2.3739709492211,2,20,22,84,Fric-Frac,918.962336275188,79 quai de Valmy,4.4
Simon Bolivar - Henri Turot,48.877475489801,2.3739709492211,2,20,22,84,Le Valmy,645.0391739598762,145 quai de Valmy,3.9
Simon Bolivar - Henri Turot,48.877475489801,2.3739709492211,2,20,22,84,Point Ephémère,598.216575557827,200 quai de Valmy,3.8
Simon Bolivar - Henri Turot,48.877475489801,2.3739709492211,2,20,22,84,Café Chéri,387.1979547419888,44 bd de la Villette,3.4
Simon Bolivar - Henri Turot,48.877475489801,2.3739709492211,2,20,22,84,Le Ventre de l'Architecte,226.671156943112,4 rue Burnouf,4.5
Simon Bolivar - Henri Turot,48.877475489801,2.3739709492211,2,20,22,84,La Fontaine de Belleville,445.10569320957813,31 - 33 rue Juliette Dodu,4.1
Simon Bolivar - Henri Turot,48.877475489801,2.3739709492211,2,20,22,84,Vingt Heures Vin la Suite,935.8356678323564,2 rue des Goncourt,4.5
Simon Bolivar - Henri Turot,48.877475489801,2.3739709492211,2,20,22,84,La Nonna,322.9633884103257,33 rue Sambre et Meuse,4.8
Simon Bolivar - Henri Turot,48.877475489801,2.3739709492211,2,20,22,84,Street Bangkok Local Food,650.0070787176013,3 rue Eugène Varlin,4.1
Simon Bolivar - Henri Turot,48.877475489801,2.3739709492211,2,20,22,84,Kheak & Vero,589.1102948520535,1 rue Alexandre Parodi,4.3
Simon Bolivar - Henri Turot,48.877475489801,2.3739709492211,2,20,22,84,Hôtel du Nord,846.2706077407873,102 quai de Jemmapes,3.5
Simon Bolivar - Henri Turot,48.877475489801,2.3739709492211,2,20,22,84,La Forge,92.0550732846197,26 avenue Mathurin Moreau,3.9
Simon Bolivar - Henri Turot,48.877475489801,2.3739709492211,2,20,22,84,La Bulle,917.747207694359,48 rue Louis Blanc,4.0
Simon Bolivar - Henri Turot,48.877475489801,2.3739709492211,2,20,22,84,Le Baratin,791.0304828578531,3 rue Jouye Rouve,4.1
Simon Bolivar - Henri Turot,48.877475489801,2.3739709492211,2,20,22,84,La Maison,163.38166983549556,65 bd de la Villette,3.2
Simon Bolivar - Henri Turot,48.877475489801,2.3739709492211,2,20,22,84,La Guincheuse,783.9632693920881,266 rue du Faubourg Saint-Martin,4.6
Simon Bolivar - Henri Turot,48.877475489801,2.3739709492211,2,20,22,84,Mensae,871.6236625615504,23 rue Mélingue,4.3
Jean Macé - Faidherbe,48.85337548426,2.3828620836139,15,48,63,85,Clamato,183.61101974355176,80 rue Charonne,4.4
Jean Macé - Faidherbe,48.85337548426,2.3828620836139,15,48,63,85,Mokonuts,307.88649020839205,5 rue Saint-Bernard,5.0
Jean Macé - Faidherbe,48.85337548426,2.3828620836139,15,48,63,85,Café Titon,263.6242701664839,34 rue Titon,3.8
Jean Macé - Faidherbe,48.85337548426,2.3828620836139,15,48,63,85,Les Marcheurs de Planète,551.1037394265041,73 rue Roquette,4.5
Jean Macé - Faidherbe,48.85337548426,2.3828620836139,15,48,63,85,Automne,162.2231404460412,11 rue Richard Lenoir,4.8
Jean Macé - Faidherbe,48.85337548426,2.3828620836139,15,48,63,85,Le 6 Paul Bert,263.40803667861115,6 rue Paul Bert,4.0
Jean Macé - Faidherbe,48.85337548426,2.3828620836139,15,48,63,85,L'Ebauchoir,410.8658710825146,43-45 rue de Citeaux,4.1
Jean Macé - Faidherbe,48.85337548426,2.3828620836139,15,48,63,85,Le Réservoir,268.42536747653554,16 rue de la Forge Royale,3.5
Jean Macé - Faidherbe,48.85337548426,2.3828620836139,15,48,63,85,Le Pure Café,33.25488185764131,14 rue Jean Macé,3.9
Jean Macé - Faidherbe,48.85337548426,2.3828620836139,15,48,63,85,Fulgurances l'Adresse,516.7774263512863,10 rue Alexandre Dumas,4.3
Jean Macé - Faidherbe,48.85337548426,2.3828620836139,15,48,63,85,La Belle Équipe,76.3533641283444,92 rue de Charonne,4.4
Jean Macé - Faidherbe,48.85337548426,2.3828620836139,15,48,63,85,Chez Troquette,586.4079417418083,1 rue Saint-Maur,4.9
Jean Macé - Faidherbe,48.85337548426,2.3828620836139,15,48,63,85,Le Goyavier,309.6885333416084,4 rue Saint-Bernard,4.5
Jean Macé - Faidherbe,48.85337548426,2.3828620836139,15,48,63,85,En attendant l'or,324.74264711578655,6 rue Faidherbe,3.4
Jean Macé - Faidherbe,48.85337548426,2.3828620836139,15,48,63,85,Chez Mamy,166.849591028909,3 rue Jules Vallès,3.9
Jean Macé - Faidherbe,48.85337548426,2.3828620836139,15,48,63,85,L'Ecailler Du Bistrot,191.8770944149904,22 rue Paul Bert,4.1
Jean Macé - Faidherbe,48.85337548426,2.3828620836139,15,48,63,85,Pause Café,444.4075561377338,41 rue de Charonne,3.9
Jean Macé - Faidherbe,48.85337548426,2.3828620836139,15,48,63,85,Le Square Trousseau,596.1298608093484,1 rue Antoine Vollon,3.8
Jean Macé - Faidherbe,48.85337548426,2.3828620836139,15,48,63,85,Cafe Moderne,536.9754594938845,19 Rue Keller,4.2
Jean Macé - Faidherbe,48.85337548426,2.3828620836139,15,48,63,85,Nove,645.9170972106714,9 rue de Charonne,4.6
Jean Macé - Faidherbe,48.85337548426,2.3828620836139,15,48,63,85,Acqua e Farina,31.600906503120452,38 rue Faidherbe,3.9
Jean Macé - Faidherbe,48.85337548426,2.3828620836139,15,48,63,85,Jones,411.3995204152386,43 rue Godefroy Cavaignac,3.5
Jean Macé - Faidherbe,48.85337548426,2.3828620836139,15,48,63,85,Le Chardenoux,166.64046733553326,1 rue Jules Vallès,4.3
Jean Macé - Faidherbe,48.85337548426,2.3828620836139,15,48,63,85,Jouvence,356.34884611909825,172 bis rue du Faubourg Saint Antoine,4.7
Jean Macé - Faidherbe,48.85337548426,2.3828620836139,15,48,63,85,Les Funambules,259.54292791950314,12 rue Faidherbes,3.7
Jean Macé - Faidherbe,48.85337548426,2.3828620836139,15,48,63,85,L'Encrier,862.0088050982159,55 rue Traversière,4.1
Jean Macé - Faidherbe,48.85337548426,2.3828620836139,15,48,63,85,Le Temps au Temps,200.96197577026336,13 rue Paul Bert,4.2
Jean Macé - Faidherbe,48.85337548426,2.3828620836139,15,48,63,85,Retro Bottega,243.39397126981476,12 rue Saint-Bernard,3.9
Jean Macé - Faidherbe,48.85337548426,2.3828620836139,15,48,63,85,Blue Elephant,680.4920148386828,43-45 rue de la Roquette,3.7
Jean Macé - Faidherbe,48.85337548426,2.3828620836139,15,48,63,85,Café Pierre,421.0822180656171,202 rue du faubourg Saint-Antoine,3.6
Jean Macé - Faidherbe,48.85337548426,2.3828620836139,15,48,63,85,Les Déserteurs,287.71723210716885,46 rue Trousseau,4.6
Jean Macé - Faidherbe,48.85337548426,2.3828620836139,15,48,63,85,Le Pop-up du Label,836.5948655779231,14 rue Abel,4.3
Jean Macé - Faidherbe,48.85337548426,2.3828620836139,15,48,63,85,Noynoy,364.9473362633172,31 Rue Léon Frot,4.0
Jean Macé - Faidherbe,48.85337548426,2.3828620836139,15,48,63,85,Café Léopard,267.8830240504818,149 boulevard Voltaire,4.0
Santé - Arago,48.83507657562064,2.3415737262044938,12,25,37,86,Cantinella,312.1679079339837,30 rue du Faubourg Saint-Jacques,4.5
Santé - Arago,48.83507657562064,2.3415737262044938,12,25,37,86,Le Bistro V,450.0078329422254,56 bd de Port-Royal,5.0
Santé - Arago,48.83507657562064,2.3415737262044938,12,25,37,86,La Vie d'Ange,391.8840376690351,41 bd Saint-Jacques,4.6
Santé - Arago,48.83507657562064,2.3415737262044938,12,25,37,86,Sourire Le Restaurant,240.5652946849769,15 rue de la Santé,5.0
Santé - Arago,48.83507657562064,2.3415737262044938,12,25,37,86,Arrivederci pizzeria ,758.5968875027127,47 rue Gay-Lussac,4.7
Santé - Arago,48.83507657562064,2.3415737262044938,12,25,37,86,Contre Allée,533.0384455417692,83 ave Denfert-Rochereau,4.3
Santé - Arago,48.83507657562064,2.3415737262044938,12,25,37,86,Il Etait un Square,654.4781597163188,54 rue Corvisart,4.8
Santé - Arago,48.83507657562064,2.3415737262044938,12,25,37,86,Les Catacombes de Paris,683.8497232790468,1 avenue du Colonel Henri Rol-Tanguy,4.2
Santé - Arago,48.83507657562064,2.3415737262044938,12,25,37,86,Florina,366.634586640192,47 boulevard de Port Royal,5.0
Santé - Arago,48.83507657562064,2.3415737262044938,12,25,37,86,Harmony Café,416.276512146996,117 bd Port-Royal,4.5
Santé - Arago,48.83507657562064,2.3415737262044938,12,25,37,86,Le Comptoir,831.4585309805725,18 avenue René Coty,4.4
Santé - Arago,48.83507657562064,2.3415737262044938,12,25,37,86,Café du Rendez-Vous,744.4196323385461,2 ave du Général Leclerc,3.6
Santé - Arago,48.83507657562064,2.3415737262044938,12,25,37,86,L'Hydrophobe,232.45010465767427,53bis boulevard Arago,3.9
Santé - Arago,48.83507657562064,2.3415737262044938,12,25,37,86,Villa Saint Jacques,601.0942936580864,1 boulevard Saint-Jacques,4.1
Santé - Arago,48.83507657562064,2.3415737262044938,12,25,37,86,Au Petit Marguery,638.3848705842148,9 boulevard de Port-Royal,3.9
Santé - Arago,48.83507657562064,2.3415737262044938,12,25,37,86,L'Écir,475.66762618812584,59 bd Saint Jacques,3.8
Santé - Arago,48.83507657562064,2.3415737262044938,12,25,37,86,L'Auberge du Roi Gradlon,343.6463152474842,36 boulevard Arago,5.0
Santé - Arago,48.83507657562064,2.3415737262044938,12,25,37,86,L'Angolo,524.089049788293,42 rue Broca,4.5
Santé - Arago,48.83507657562064,2.3415737262044938,12,25,37,86,L'Ourcine,367.7881700841487,92 rue Broca,4.0
Santé - Arago,48.83507657562064,2.3415737262044938,12,25,37,86,Verse Toujours,792.7192133982358,3 ave des Gobelins,4.2
Santé - Arago,48.83507657562064,2.3415737262044938,12,25,37,86,Cacio e Peppe,514.9202752463054,16 rue Vulpian,4.6
Santé - Arago,48.83507657562064,2.3415737262044938,12,25,37,86,Le Réveil Matin,786.7962361307824,32 avenue des Gobelins,4.1
Cours de l'Ile Seguin - Parc Billancourt,48.82714055843935,2.234234511852265,16,10,26,87,Home Sweet Home,653.158784920137,7 rue Heyrault,4.5
